p	A	B	C	rho	sigma	pairing	a	b	c	d	mc	nc	U1	U0	V1	V0	M	N	G1	G0	W1	W0	ordD	ordH	relrankMN
61	3	56	4	48	20	1	21	26	28	8	25	7	5	58	57	59	12	50	45	53	47	54	12	24	2
61	3	56	4	48	20	1	21	26	28	8	25	7	5	58	57	59	14	33	38	17	43	6	12	24	2
61	3	56	4	48	20	1	21	26	28	8	25	7	5	58	57	59	23	6	49	24	40	32	12	24	2
61	3	56	4	48	20	1	21	26	28	8	25	7	5	58	57	59	25	3	40	18	38	53	12	24	2
61	3	56	4	48	20	1	21	26	28	8	25	7	5	58	57	59	25	22	31	44	23	8	12	24	2
61	3	56	4	48	20	1	21	26	28	8	25	7	5	58	57	59	28	20	42	33	25	23	12	24	2
61	3	56	4	48	20	1	21	26	28	8	25	7	5	58	57	59	33	28	49	32	51	24	12	24	2
61	3	56	4	48	20	1	21	26	28	8	25	7	5	58	57	59	36	47	38	10	6	18	12	24	2
61	3	56	4	48	20	1	21	26	28	8	25	7	5	58	57	59	36	50	33	38	55	43	12	24	2
61	3	56	4	48	20	1	21	26	28	8	25	7	5	58	57	59	49	29	13	21	37	30	12	24	2
61	3	56	4	48	20	1	21	26	28	8	25	7	5	58	57	59	49	48	47	43	24	31	12	24	2
61	3	56	4	48	20	1	21	26	28	8	25	7	5	58	57	59	50	24	23	55	21	23	12	24	2
61	3	56	4	48	20	1	21	26	28	8	25	7	5	58	57	59	57	17	23	18	52	8	12	24	2
61	3	56	4	48	20	1	21	26	28	8	25	7	5	58	57	59	59	35	23	37	40	50	12	24	2
61	3	56	4	48	20	2	21	28	26	8	25	7	5	58	57	59	4	11	30	28	26	44	12	24	2
61	3	56	4	48	20	2	21	28	26	8	25	7	5	58	57	59	11	15	21	17	1	55	12	24	2
61	3	56	4	48	20	2	21	28	26	8	25	7	5	58	57	59	12	50	45	53	47	54	12	24	2
61	3	56	4	48	20	2	21	28	26	8	25	7	5	58	57	59	14	33	38	17	43	6	12	24	2
61	3	56	4	48	20	2	21	28	26	8	25	7	5	58	57	59	23	6	49	24	40	32	12	24	2
61	3	56	4	48	20	2	21	28	26	8	25	7	5	58	57	59	25	3	40	18	38	53	12	24	2
61	3	56	4	48	20	2	21	28	26	8	25	7	5	58	57	59	25	22	31	44	23	8	12	24	2
61	3	56	4	48	20	2	21	28	26	8	25	7	5	58	57	59	28	20	42	33	25	23	12	24	2
61	3	56	4	48	20	2	21	28	26	8	25	7	5	58	57	59	33	28	49	32	51	24	12	24	2
61	3	56	4	48	20	2	21	28	26	8	25	7	5	58	57	59	36	47	38	10	6	18	12	24	2
61	3	56	4	48	20	2	21	28	26	8	25	7	5	58	57	59	36	50	33	38	55	43	12	24	2
61	3	56	4	48	20	2	21	28	26	8	25	7	5	58	57	59	49	29	13	21	37	30	12	24	2
61	3	56	4	48	20	2	21	28	26	8	25	7	5	58	57	59	49	48	47	43	24	31	12	24	2
61	3	56	4	48	20	2	21	28	26	8	25	7	5	58	57	59	50	24	23	55	21	23	12	24	2
61	3	56	4	48	20	2	21	28	26	8	25	7	5	58	57	59	57	17	23	18	52	8	12	24	2
61	3	56	4	48	20	2	21	28	26	8	25	7	5	58	57	59	59	35	23	37	40	50	12	24	2
61	3	56	4	48	20	3	26	28	21	8	25	7	5	58	57	59	4	11	30	28	26	44	12	24	2
61	3	56	4	48	20	3	26	28	21	8	25	7	5	58	57	59	11	15	21	17	1	55	12	24	2
61	3	56	4	48	20	3	26	28	21	8	25	7	5	58	57	59	12	50	45	53	47	54	12	24	2
61	3	56	4	48	20	3	26	28	21	8	25	7	5	58	57	59	14	33	38	17	43	6	12	24	2
61	3	56	4	48	20	3	26	28	21	8	25	7	5	58	57	59	23	6	49	24	40	32	12	24	2
61	3	56	4	48	20	3	26	28	21	8	25	7	5	58	57	59	25	3	40	18	38	53	12	24	2
61	3	56	4	48	20	3	26	28	21	8	25	7	5	58	57	59	25	22	31	44	23	8	12	24	2
61	3	56	4	48	20	3	26	28	21	8	25	7	5	58	57	59	28	20	42	33	25	23	12	24	2
61	3	56	4	48	20	3	26	28	21	8	25	7	5	58	57	59	33	28	49	32	51	24	12	24	2
61	3	56	4	48	20	3	26	28	21	8	25	7	5	58	57	59	36	47	38	10	6	18	12	24	2
61	3	56	4	48	20	3	26	28	21	8	25	7	5	58	57	59	36	50	33	38	55	43	12	24	2
61	3	56	4	48	20	3	26	28	21	8	25	7	5	58	57	59	49	29	13	21	37	30	12	24	2
61	3	56	4	48	20	3	26	28	21	8	25	7	5	58	57	59	49	48	47	43	24	31	12	24	2
61	3	56	4	48	20	3	26	28	21	8	25	7	5	58	57	59	50	24	23	55	21	23	12	24	2
61	3	56	4	48	20	3	26	28	21	8	25	7	5	58	57	59	57	17	23	18	52	8	12	24	2
61	3	56	4	48	20	3	26	28	21	8	25	7	5	58	57	59	59	35	23	37	40	50	12	24	2
61	4	3	56	13	41	1	33	40	35	53	8	26	55	20	52	7	1	45	11	33	51	17	12	24	2
61	4	3	56	13	41	1	33	40	35	53	8	26	55	20	52	7	7	46	49	55	23	9	12	24	2
61	4	3	56	13	41	1	33	40	35	53	8	26	55	20	52	7	9	15	51	6	12	60	12	24	2
61	4	3	56	13	41	1	33	40	35	53	8	26	55	20	52	7	9	23	18	2	49	1	12	24	2
61	4	3	56	13	41	1	33	40	35	53	8	26	55	20	52	7	15	59	58	26	45	31	12	24	2
61	4	3	56	13	41	1	33	40	35	53	8	26	55	20	52	7	20	10	54	8	46	33	12	24	2
61	4	3	56	13	41	1	33	40	35	53	8	26	55	20	52	7	22	14	4	11	47	9	12	24	2
61	4	3	56	13	41	1	33	40	35	53	8	26	55	20	52	7	28	48	7	37	25	29	12	24	2
61	4	3	56	13	41	1	33	40	35	53	8	26	55	20	52	7	29	33	29	50	49	9	12	24	2
61	4	3	56	13	41	1	33	40	35	53	8	26	55	20	52	7	33	17	33	10	22	7	12	24	2
61	4	3	56	13	41	1	33	40	35	53	8	26	55	20	52	7	37	40	10	31	16	15	12	24	2
61	4	3	56	13	41	1	33	40	35	53	8	26	55	20	52	7	41	19	19	54	32	6	12	24	2
61	4	3	56	13	41	1	33	40	35	53	8	26	55	20	52	7	46	39	23	23	59	50	12	24	2
61	4	3	56	13	41	1	33	40	35	53	8	26	55	20	52	7	48	54	45	51	48	39	12	24	2
61	4	3	56	13	41	1	33	40	35	53	8	26	55	20	52	7	53	57	38	10	52	15	12	24	2
61	4	3	56	13	41	1	33	40	35	53	8	26	55	20	52	7	60	42	46	55	36	53	12	24	2
61	4	3	56	13	41	2	33	35	40	53	8	26	55	20	52	7	1	45	11	33	51	17	12	24	2
61	4	3	56	13	41	2	33	35	40	53	8	26	55	20	52	7	7	46	49	55	23	9	12	24	2
61	4	3	56	13	41	2	33	35	40	53	8	26	55	20	52	7	9	15	51	6	12	60	12	24	2
61	4	3	56	13	41	2	33	35	40	53	8	26	55	20	52	7	9	23	18	2	49	1	12	24	2
61	4	3	56	13	41	2	33	35	40	53	8	26	55	20	52	7	15	59	58	26	45	31	12	24	2
61	4	3	56	13	41	2	33	35	40	53	8	26	55	20	52	7	20	10	54	8	46	33	12	24	2
61	4	3	56	13	41	2	33	35	40	53	8	26	55	20	52	7	22	14	4	11	47	9	12	24	2
61	4	3	56	13	41	2	33	35	40	53	8	26	55	20	52	7	28	48	7	37	25	29	12	24	2
61	4	3	56	13	41	2	33	35	40	53	8	26	55	20	52	7	29	33	29	50	49	9	12	24	2
61	4	3	56	13	41	2	33	35	40	53	8	26	55	20	52	7	33	17	33	10	22	7	12	24	2
61	4	3	56	13	41	2	33	35	40	53	8	26	55	20	52	7	37	40	10	31	16	15	12	24	2
61	4	3	56	13	41	2	33	35	40	53	8	26	55	20	52	7	41	19	19	54	32	6	12	24	2
61	4	3	56	13	41	2	33	35	40	53	8	26	55	20	52	7	46	39	23	23	59	50	12	24	2
61	4	3	56	13	41	2	33	35	40	53	8	26	55	20	52	7	48	54	45	51	48	39	12	24	2
61	4	3	56	13	41	2	33	35	40	53	8	26	55	20	52	7	53	57	38	10	52	15	12	24	2
61	4	3	56	13	41	2	33	35	40	53	8	26	55	20	52	7	60	42	46	55	36	53	12	24	2
61	4	3	56	13	41	3	40	35	33	53	8	26	55	20	52	7	1	45	11	33	51	17	12	24	2
61	4	3	56	13	41	3	40	35	33	53	8	26	55	20	52	7	7	46	49	55	23	9	12	24	2
61	4	3	56	13	41	3	40	35	33	53	8	26	55	20	52	7	9	15	51	6	12	60	12	24	2
61	4	3	56	13	41	3	40	35	33	53	8	26	55	20	52	7	9	23	18	2	49	1	12	24	2
61	4	3	56	13	41	3	40	35	33	53	8	26	55	20	52	7	15	59	58	26	45	31	12	24	2
61	4	3	56	13	41	3	40	35	33	53	8	26	55	20	52	7	20	10	54	8	46	33	12	24	2
61	4	3	56	13	41	3	40	35	33	53	8	26	55	20	52	7	22	14	4	11	47	9	12	24	2
61	4	3	56	13	41	3	40	35	33	53	8	26	55	20	52	7	28	48	7	37	25	29	12	24	2
61	4	3	56	13	41	3	40	35	33	53	8	26	55	20	52	7	29	33	29	50	49	9	12	24	2
61	4	3	56	13	41	3	40	35	33	53	8	26	55	20	52	7	33	17	33	10	22	7	12	24	2
61	4	3	56	13	41	3	40	35	33	53	8	26	55	20	52	7	37	40	10	31	16	15	12	24	2
61	4	3	56	13	41	3	40	35	33	53	8	26	55	20	52	7	41	19	19	54	32	6	12	24	2
61	4	3	56	13	41	3	40	35	33	53	8	26	55	20	52	7	46	39	23	23	59	50	12	24	2
61	4	3	56	13	41	3	40	35	33	53	8	26	55	20	52	7	48	54	45	51	48	39	12	24	2
61	4	3	56	13	41	3	40	35	33	53	8	26	55	20	52	7	53	57	38	10	52	15	12	24	2
61	4	3	56	13	41	3	40	35	33	53	8	26	55	20	52	7	60	42	46	55	36	53	12	24	2
61	4	3	56	48	20	1	28	21	26	8	25	7	5	58	57	59	4	11	30	28	26	44	12	24	2
61	4	3	56	48	20	1	28	21	26	8	25	7	5	58	57	59	11	15	21	17	1	55	12	24	2
61	4	3	56	48	20	1	28	21	26	8	25	7	5	58	57	59	12	50	45	53	47	54	12	24	2
61	4	3	56	48	20	1	28	21	26	8	25	7	5	58	57	59	14	33	38	17	43	6	12	24	2
61	4	3	56	48	20	1	28	21	26	8	25	7	5	58	57	59	23	6	49	24	40	32	12	24	2
61	4	3	56	48	20	1	28	21	26	8	25	7	5	58	57	59	25	3	40	18	38	53	12	24	2
61	4	3	56	48	20	1	28	21	26	8	25	7	5	58	57	59	25	22	31	44	23	8	12	24	2
61	4	3	56	48	20	1	28	21	26	8	25	7	5	58	57	59	28	20	42	33	25	23	12	24	2
61	4	3	56	48	20	1	28	21	26	8	25	7	5	58	57	59	33	28	49	32	51	24	12	24	2
61	4	3	56	48	20	1	28	21	26	8	25	7	5	58	57	59	36	47	38	10	6	18	12	24	2
61	4	3	56	48	20	1	28	21	26	8	25	7	5	58	57	59	36	50	33	38	55	43	12	24	2
61	4	3	56	48	20	1	28	21	26	8	25	7	5	58	57	59	49	29	13	21	37	30	12	24	2
61	4	3	56	48	20	1	28	21	26	8	25	7	5	58	57	59	49	48	47	43	24	31	12	24	2
61	4	3	56	48	20	1	28	21	26	8	25	7	5	58	57	59	50	24	23	55	21	23	12	24	2
61	4	3	56	48	20	1	28	21	26	8	25	7	5	58	57	59	57	17	23	18	52	8	12	24	2
61	4	3	56	48	20	1	28	21	26	8	25	7	5	58	57	59	59	35	23	37	40	50	12	24	2
61	4	3	56	48	20	2	28	26	21	8	25	7	5	58	57	59	4	11	30	28	26	44	12	24	2
61	4	3	56	48	20	2	28	26	21	8	25	7	5	58	57	59	11	15	21	17	1	55	12	24	2
61	4	3	56	48	20	2	28	26	21	8	25	7	5	58	57	59	12	50	45	53	47	54	12	24	2
61	4	3	56	48	20	2	28	26	21	8	25	7	5	58	57	59	14	33	38	17	43	6	12	24	2
61	4	3	56	48	20	2	28	26	21	8	25	7	5	58	57	59	23	6	49	24	40	32	12	24	2
61	4	3	56	48	20	2	28	26	21	8	25	7	5	58	57	59	25	3	40	18	38	53	12	24	2
61	4	3	56	48	20	2	28	26	21	8	25	7	5	58	57	59	25	22	31	44	23	8	12	24	2
61	4	3	56	48	20	2	28	26	21	8	25	7	5	58	57	59	28	20	42	33	25	23	12	24	2
61	4	3	56	48	20	2	28	26	21	8	25	7	5	58	57	59	33	28	49	32	51	24	12	24	2
61	4	3	56	48	20	2	28	26	21	8	25	7	5	58	57	59	36	47	38	10	6	18	12	24	2
61	4	3	56	48	20	2	28	26	21	8	25	7	5	58	57	59	36	50	33	38	55	43	12	24	2
61	4	3	56	48	20	2	28	26	21	8	25	7	5	58	57	59	49	29	13	21	37	30	12	24	2
61	4	3	56	48	20	2	28	26	21	8	25	7	5	58	57	59	49	48	47	43	24	31	12	24	2
61	4	3	56	48	20	2	28	26	21	8	25	7	5	58	57	59	50	24	23	55	21	23	12	24	2
61	4	3	56	48	20	2	28	26	21	8	25	7	5	58	57	59	57	17	23	18	52	8	12	24	2
61	4	3	56	48	20	2	28	26	21	8	25	7	5	58	57	59	59	35	23	37	40	50	12	24	2
61	4	3	56	48	20	3	21	26	28	8	25	7	5	58	57	59	4	11	30	28	26	44	12	24	2
61	4	3	56	48	20	3	21	26	28	8	25	7	5	58	57	59	11	15	21	17	1	55	12	24	2
61	4	3	56	48	20	3	21	26	28	8	25	7	5	58	57	59	12	50	45	53	47	54	12	24	2
61	4	3	56	48	20	3	21	26	28	8	25	7	5	58	57	59	14	33	38	17	43	6	12	24	2
61	4	3	56	48	20	3	21	26	28	8	25	7	5	58	57	59	23	6	49	24	40	32	12	24	2
61	4	3	56	48	20	3	21	26	28	8	25	7	5	58	57	59	25	3	40	18	38	53	12	24	2
61	4	3	56	48	20	3	21	26	28	8	25	7	5	58	57	59	25	22	31	44	23	8	12	24	2
61	4	3	56	48	20	3	21	26	28	8	25	7	5	58	57	59	28	20	42	33	25	23	12	24	2
61	4	3	56	48	20	3	21	26	28	8	25	7	5	58	57	59	33	28	49	32	51	24	12	24	2
61	4	3	56	48	20	3	21	26	28	8	25	7	5	58	57	59	36	47	38	10	6	18	12	24	2
61	4	3	56	48	20	3	21	26	28	8	25	7	5	58	57	59	36	50	33	38	55	43	12	24	2
61	4	3	56	48	20	3	21	26	28	8	25	7	5	58	57	59	49	29	13	21	37	30	12	24	2
61	4	3	56	48	20	3	21	26	28	8	25	7	5	58	57	59	49	48	47	43	24	31	12	24	2
61	4	3	56	48	20	3	21	26	28	8	25	7	5	58	57	59	50	24	23	55	21	23	12	24	2
61	4	3	56	48	20	3	21	26	28	8	25	7	5	58	57	59	57	17	23	18	52	8	12	24	2
61	4	3	56	48	20	3	21	26	28	8	25	7	5	58	57	59	59	35	23	37	40	50	12	24	2
61	4	56	3	13	41	1	33	35	40	53	8	26	55	20	52	7	1	45	11	33	51	17	12	24	2
61	4	56	3	13	41	1	33	35	40	53	8	26	55	20	52	7	7	46	49	55	23	9	12	24	2
61	4	56	3	13	41	1	33	35	40	53	8	26	55	20	52	7	9	15	51	6	12	60	12	24	2
61	4	56	3	13	41	1	33	35	40	53	8	26	55	20	52	7	9	23	18	2	49	1	12	24	2
61	4	56	3	13	41	1	33	35	40	53	8	26	55	20	52	7	15	59	58	26	45	31	12	24	2
61	4	56	3	13	41	1	33	35	40	53	8	26	55	20	52	7	20	10	54	8	46	33	12	24	2
61	4	56	3	13	41	1	33	35	40	53	8	26	55	20	52	7	22	14	4	11	47	9	12	24	2
61	4	56	3	13	41	1	33	35	40	53	8	26	55	20	52	7	28	48	7	37	25	29	12	24	2
61	4	56	3	13	41	1	33	35	40	53	8	26	55	20	52	7	29	33	29	50	49	9	12	24	2
61	4	56	3	13	41	1	33	35	40	53	8	26	55	20	52	7	33	17	33	10	22	7	12	24	2
61	4	56	3	13	41	1	33	35	40	53	8	26	55	20	52	7	37	40	10	31	16	15	12	24	2
61	4	56	3	13	41	1	33	35	40	53	8	26	55	20	52	7	41	19	19	54	32	6	12	24	2
61	4	56	3	13	41	1	33	35	40	53	8	26	55	20	52	7	46	39	23	23	59	50	12	24	2
61	4	56	3	13	41	1	33	35	40	53	8	26	55	20	52	7	48	54	45	51	48	39	12	24	2
61	4	56	3	13	41	1	33	35	40	53	8	26	55	20	52	7	53	57	38	10	52	15	12	24	2
61	4	56	3	13	41	1	33	35	40	53	8	26	55	20	52	7	60	42	46	55	36	53	12	24	2
61	4	56	3	13	41	2	33	40	35	53	8	26	55	20	52	7	1	45	11	33	51	17	12	24	2
61	4	56	3	13	41	2	33	40	35	53	8	26	55	20	52	7	7	46	49	55	23	9	12	24	2
61	4	56	3	13	41	2	33	40	35	53	8	26	55	20	52	7	9	15	51	6	12	60	12	24	2
61	4	56	3	13	41	2	33	40	35	53	8	26	55	20	52	7	9	23	18	2	49	1	12	24	2
61	4	56	3	13	41	2	33	40	35	53	8	26	55	20	52	7	15	59	58	26	45	31	12	24	2
61	4	56	3	13	41	2	33	40	35	53	8	26	55	20	52	7	20	10	54	8	46	33	12	24	2
61	4	56	3	13	41	2	33	40	35	53	8	26	55	20	52	7	22	14	4	11	47	9	12	24	2
61	4	56	3	13	41	2	33	40	35	53	8	26	55	20	52	7	28	48	7	37	25	29	12	24	2
61	4	56	3	13	41	2	33	40	35	53	8	26	55	20	52	7	29	33	29	50	49	9	12	24	2
61	4	56	3	13	41	2	33	40	35	53	8	26	55	20	52	7	33	17	33	10	22	7	12	24	2
61	4	56	3	13	41	2	33	40	35	53	8	26	55	20	52	7	37	40	10	31	16	15	12	24	2
61	4	56	3	13	41	2	33	40	35	53	8	26	55	20	52	7	41	19	19	54	32	6	12	24	2
61	4	56	3	13	41	2	33	40	35	53	8	26	55	20	52	7	46	39	23	23	59	50	12	24	2
61	4	56	3	13	41	2	33	40	35	53	8	26	55	20	52	7	48	54	45	51	48	39	12	24	2
61	4	56	3	13	41	2	33	40	35	53	8	26	55	20	52	7	53	57	38	10	52	15	12	24	2
61	4	56	3	13	41	2	33	40	35	53	8	26	55	20	52	7	60	42	46	55	36	53	12	24	2
61	4	56	3	13	41	3	35	40	33	53	8	26	55	20	52	7	1	45	11	33	51	17	12	24	2
61	4	56	3	13	41	3	35	40	33	53	8	26	55	20	52	7	7	46	49	55	23	9	12	24	2
61	4	56	3	13	41	3	35	40	33	53	8	26	55	20	52	7	9	15	51	6	12	60	12	24	2
61	4	56	3	13	41	3	35	40	33	53	8	26	55	20	52	7	9	23	18	2	49	1	12	24	2
61	4	56	3	13	41	3	35	40	33	53	8	26	55	20	52	7	15	59	58	26	45	31	12	24	2
61	4	56	3	13	41	3	35	40	33	53	8	26	55	20	52	7	20	10	54	8	46	33	12	24	2
61	4	56	3	13	41	3	35	40	33	53	8	26	55	20	52	7	22	14	4	11	47	9	12	24	2
61	4	56	3	13	41	3	35	40	33	53	8	26	55	20	52	7	28	48	7	37	25	29	12	24	2
61	4	56	3	13	41	3	35	40	33	53	8	26	55	20	52	7	29	33	29	50	49	9	12	24	2
61	4	56	3	13	41	3	35	40	33	53	8	26	55	20	52	7	33	17	33	10	22	7	12	24	2
61	4	56	3	13	41	3	35	40	33	53	8	26	55	20	52	7	37	40	10	31	16	15	12	24	2
61	4	56	3	13	41	3	35	40	33	53	8	26	55	20	52	7	41	19	19	54	32	6	12	24	2
61	4	56	3	13	41	3	35	40	33	53	8	26	55	20	52	7	46	39	23	23	59	50	12	24	2
61	4	56	3	13	41	3	35	40	33	53	8	26	55	20	52	7	48	54	45	51	48	39	12	24	2
61	4	56	3	13	41	3	35	40	33	53	8	26	55	20	52	7	53	57	38	10	52	15	12	24	2
61	4	56	3	13	41	3	35	40	33	53	8	26	55	20	52	7	60	42	46	55	36	53	12	24	2
61	4	56	3	48	20	1	28	26	21	8	25	7	5	58	57	59	4	11	30	28	26	44	12	24	2
61	4	56	3	48	20	1	28	26	21	8	25	7	5	58	57	59	11	15	21	17	1	55	12	24	2
61	4	56	3	48	20	1	28	26	21	8	25	7	5	58	57	59	12	50	45	53	47	54	12	24	2
61	4	56	3	48	20	1	28	26	21	8	25	7	5	58	57	59	14	33	38	17	43	6	12	24	2
61	4	56	3	48	20	1	28	26	21	8	25	7	5	58	57	59	23	6	49	24	40	32	12	24	2
61	4	56	3	48	20	1	28	26	21	8	25	7	5	58	57	59	25	3	40	18	38	53	12	24	2
61	4	56	3	48	20	1	28	26	21	8	25	7	5	58	57	59	25	22	31	44	23	8	12	24	2
61	4	56	3	48	20	1	28	26	21	8	25	7	5	58	57	59	28	20	42	33	25	23	12	24	2
61	4	56	3	48	20	1	28	26	21	8	25	7	5	58	57	59	33	28	49	32	51	24	12	24	2
61	4	56	3	48	20	1	28	26	21	8	25	7	5	58	57	59	36	47	38	10	6	18	12	24	2
61	4	56	3	48	20	1	28	26	21	8	25	7	5	58	57	59	36	50	33	38	55	43	12	24	2
61	4	56	3	48	20	1	28	26	21	8	25	7	5	58	57	59	49	29	13	21	37	30	12	24	2
61	4	56	3	48	20	1	28	26	21	8	25	7	5	58	57	59	49	48	47	43	24	31	12	24	2
61	4	56	3	48	20	1	28	26	21	8	25	7	5	58	57	59	50	24	23	55	21	23	12	24	2
61	4	56	3	48	20	1	28	26	21	8	25	7	5	58	57	59	57	17	23	18	52	8	12	24	2
61	4	56	3	48	20	1	28	26	21	8	25	7	5	58	57	59	59	35	23	37	40	50	12	24	2
61	4	56	3	48	20	2	28	21	26	8	25	7	5	58	57	59	4	11	30	28	26	44	12	24	2
61	4	56	3	48	20	2	28	21	26	8	25	7	5	58	57	59	11	15	21	17	1	55	12	24	2
61	4	56	3	48	20	2	28	21	26	8	25	7	5	58	57	59	12	50	45	53	47	54	12	24	2
61	4	56	3	48	20	2	28	21	26	8	25	7	5	58	57	59	14	33	38	17	43	6	12	24	2
61	4	56	3	48	20	2	28	21	26	8	25	7	5	58	57	59	23	6	49	24	40	32	12	24	2
61	4	56	3	48	20	2	28	21	26	8	25	7	5	58	57	59	25	3	40	18	38	53	12	24	2
61	4	56	3	48	20	2	28	21	26	8	25	7	5	58	57	59	25	22	31	44	23	8	12	24	2
61	4	56	3	48	20	2	28	21	26	8	25	7	5	58	57	59	28	20	42	33	25	23	12	24	2
61	4	56	3	48	20	2	28	21	26	8	25	7	5	58	57	59	33	28	49	32	51	24	12	24	2
61	4	56	3	48	20	2	28	21	26	8	25	7	5	58	57	59	36	47	38	10	6	18	12	24	2
61	4	56	3	48	20	2	28	21	26	8	25	7	5	58	57	59	36	50	33	38	55	43	12	24	2
61	4	56	3	48	20	2	28	21	26	8	25	7	5	58	57	59	49	29	13	21	37	30	12	24	2
61	4	56	3	48	20	2	28	21	26	8	25	7	5	58	57	59	49	48	47	43	24	31	12	24	2
61	4	56	3	48	20	2	28	21	26	8	25	7	5	58	57	59	50	24	23	55	21	23	12	24	2
61	4	56	3	48	20	2	28	21	26	8	25	7	5	58	57	59	57	17	23	18	52	8	12	24	2
61	4	56	3	48	20	2	28	21	26	8	25	7	5	58	57	59	59	35	23	37	40	50	12	24	2
61	4	56	3	48	20	3	26	21	28	8	25	7	5	58	57	59	4	11	30	28	26	44	12	24	2
61	4	56	3	48	20	3	26	21	28	8	25	7	5	58	57	59	11	15	21	17	1	55	12	24	2
61	4	56	3	48	20	3	26	21	28	8	25	7	5	58	57	59	12	50	45	53	47	54	12	24	2
61	4	56	3	48	20	3	26	21	28	8	25	7	5	58	57	59	14	33	38	17	43	6	12	24	2
61	4	56	3	48	20	3	26	21	28	8	25	7	5	58	57	59	23	6	49	24	40	32	12	24	2
61	4	56	3	48	20	3	26	21	28	8	25	7	5	58	57	59	25	3	40	18	38	53	12	24	2
61	4	56	3	48	20	3	26	21	28	8	25	7	5	58	57	59	25	22	31	44	23	8	12	24	2
61	4	56	3	48	20	3	26	21	28	8	25	7	5	58	57	59	28	20	42	33	25	23	12	24	2
61	4	56	3	48	20	3	26	21	28	8	25	7	5	58	57	59	33	28	49	32	51	24	12	24	2
61	4	56	3	48	20	3	26	21	28	8	25	7	5	58	57	59	36	47	38	10	6	18	12	24	2
61	4	56	3	48	20	3	26	21	28	8	25	7	5	58	57	59	36	50	33	38	55	43	12	24	2
61	4	56	3	48	20	3	26	21	28	8	25	7	5	58	57	59	49	29	13	21	37	30	12	24	2
61	4	56	3	48	20	3	26	21	28	8	25	7	5	58	57	59	49	48	47	43	24	31	12	24	2
61	4	56	3	48	20	3	26	21	28	8	25	7	5	58	57	59	50	24	23	55	21	23	12	24	2
61	4	56	3	48	20	3	26	21	28	8	25	7	5	58	57	59	57	17	23	18	52	8	12	24	2
61	4	56	3	48	20	3	26	21	28	8	25	7	5	58	57	59	59	35	23	37	40	50	12	24	2
61	6	20	30	28	7	1	11	57	55	3	11	42	14	4	19	7	4	49	44	33	8	16	12	24	2
61	6	20	30	28	7	1	11	57	55	3	11	42	14	4	19	7	5	58	32	30	44	21	12	24	2
61	6	20	30	28	7	1	11	57	55	3	11	42	14	4	19	7	7	0	35	31	27	11	12	24	2
61	6	20	30	28	7	1	11	57	55	3	11	42	14	4	19	7	18	15	26	51	27	52	12	24	2
61	6	20	30	28	7	1	11	57	55	3	11	42	14	4	19	7	19	29	25	8	31	23	12	24	2
61	6	20	30	28	7	1	11	57	55	3	11	42	14	4	19	7	27	10	29	2	44	17	12	24	2
61	6	20	30	28	7	1	11	57	55	3	11	42	14	4	19	7	27	30	32	53	17	44	12	24	2
61	6	20	30	28	7	1	11	57	55	3	11	42	14	4	19	7	28	27	1	23	38	33	12	24	2
61	6	20	30	28	7	1	11	57	55	3	11	42	14	4	19	7	29	1	40	24	12	34	12	24	2
61	6	20	30	28	7	1	11	57	55	3	11	42	14	4	19	7	31	4	13	38	31	26	12	24	2
61	6	20	30	28	7	1	11	57	55	3	11	42	14	4	19	7	32	26	58	37	0	56	12	24	2
61	6	20	30	28	7	1	11	57	55	3	11	42	14	4	19	7	39	43	53	11	8	33	12	24	2
61	6	20	30	28	7	1	11	57	55	3	11	42	14	4	19	7	41	45	46	6	16	19	12	24	2
61	6	20	30	28	7	1	11	57	55	3	11	42	14	4	19	7	50	55	33	59	59	38	12	24	2
61	6	20	30	28	7	1	11	57	55	3	11	42	14	4	19	7	52	48	54	28	19	1	12	24	2
61	6	20	30	28	7	1	11	57	55	3	11	42	14	4	19	7	59	33	59	50	35	33	12	24	2
61	6	20	30	28	7	2	11	55	57	3	11	42	14	4	19	7	4	49	44	33	8	16	12	24	2
61	6	20	30	28	7	2	11	55	57	3	11	42	14	4	19	7	5	58	32	30	44	21	12	24	2
61	6	20	30	28	7	2	11	55	57	3	11	42	14	4	19	7	7	0	35	31	27	11	12	24	2
61	6	20	30	28	7	2	11	55	57	3	11	42	14	4	19	7	18	15	26	51	27	52	12	24	2
61	6	20	30	28	7	2	11	55	57	3	11	42	14	4	19	7	19	29	25	8	31	23	12	24	2
61	6	20	30	28	7	2	11	55	57	3	11	42	14	4	19	7	27	10	29	2	44	17	12	24	2
61	6	20	30	28	7	2	11	55	57	3	11	42	14	4	19	7	27	30	32	53	17	44	12	24	2
61	6	20	30	28	7	2	11	55	57	3	11	42	14	4	19	7	28	27	1	23	38	33	12	24	2
61	6	20	30	28	7	2	11	55	57	3	11	42	14	4	19	7	29	1	40	24	12	34	12	24	2
61	6	20	30	28	7	2	11	55	57	3	11	42	14	4	19	7	31	4	13	38	31	26	12	24	2
61	6	20	30	28	7	2	11	55	57	3	11	42	14	4	19	7	32	26	58	37	0	56	12	24	2
61	6	20	30	28	7	2	11	55	57	3	11	42	14	4	19	7	39	43	53	11	8	33	12	24	2
61	6	20	30	28	7	2	11	55	57	3	11	42	14	4	19	7	41	45	46	6	16	19	12	24	2
